ack,androidID,appName,atHome,currAct,delayTimeInSeconds,goal_alignment,interventionType,kss,pid,rshci1,rshci2,rshci3,rshci4,rshci5,sam,satisfaction,sense_of_agency,sideActivity,situation,stress,timestamp,useful_in_situation
true,ffa23d43264b85ba,Facebook,true,-3,53,4,SpotOverlay,7,5dbefec9f8e3f93a249ed94a,3,3,3,3,3,3,4,4,No,alone,5,Mar 30 21:54:36,4
false,df439157e98b4b63,TikTok,true,-3,152,7,Vibration,1,66ce36b5ec965c47b1884230,5,5,5,5,5,3,7,7,No,alone,3,Apr 1 00:23:21,7
true,4c7d4983df0824f3,Facebook,true,-1,53,6,Vibration,4,67b01f249acb8dfd481591e2,5,5,3,3,4,4,6,6,Yes,alone,1,Mar 28 17:23:06,6
true,ac2d2d9a8eeb5c7b,TikTok,true,-3,28,1,Vibration,1,67646659b6ab85cd552decf1,5,5,5,5,5,1,1,1,Yes,alone,0,Mar 5 07:20:10,1
true,ac2d2d9a8eeb5c7b,TikTok,true,-3,3,7,Pop-Up,9,67646659b6ab85cd552decf1,4,2,4,2,2,4,2,3,No,alone,0,Mar 1 14:25:47,7
true,ac2d2d9a8eeb5c7b,TikTok,true,-3,66,1,SpotOverlay,5,67646659b6ab85cd552decf1,5,5,5,5,5,1,1,1,No,alone,0,Mar 5 11:31:05,1
true,73695bcf9b47ffe7,YouTube,false,1,46,3,Pop-Up,2,5a1d8489ab721b0001ef95cc,5,5,5,5,5,4,5,7,Yes,alone,3,Mar 10 14:35:58,2
true,0973376f433ebd68,Facebook,true,2,50,6,SpotOverlay,7,63d7d315ebf6c98c92c2a7a1,4,4,2,2,2,4,3,2,No,alone,4,Apr 7 01:34:51,6
true,f2662f9dcc80d783,Instagram,true,-3,666,3,Vibration,1,67929fedf3f6f88cbbb925ab,4,4,4,4,4,4,3,6,No,alone,0,Mar 17 11:15:12,2
true,03451b75f149ca36,,true,-2,857,5,Pop-Up,1,6763ad169c28727881cabe7f,4,4,4,4,3,4,5,5,Yes,friends,0,Mar 24 00:14:32,5
true,63cff50f3c773ef6,,true,-3,1,1,SpotOverlay,6,652ebf9490189b8b57f1ce35,4,4,5,5,5,3,1,1,Yes,alone,0,Mar 2 08:29:44,1
true,36898210f9bb6862,,false,-1,6,5,Pop-Up,3,6651e1661b8d1a6b23f4e4d1,3,4,3,3,3,4,4,3,No,friends,2,Mar 14 11:03:43,5
true,cdc8c1f09a2ed560,YouTube,true,-1,133,1,SpotOverlay,5,674fd5c48fbde512501db186,5,5,5,5,5,4,1,7,No,alone,1,Mar 21 09:07:37,1
true,b1184b7c3d753479,Facebook,true,-3,142,3,SpotOverlay,2,5cc020d5159f790017bee28b,5,4,5,4,4,4,1,1,Yes,alone,8,Mar 30 21:08:30,2
true,4f6528cad7d22ddf,TikTok,true,1,43,4,SpotOverlay,4,67461d8bda44253bd6e2d689,3,3,3,3,3,4,5,3,No,alone,3,Feb 20 11:44:41,4
false,0620cdef0ecd0e8d,YouTube,true,0,16,4,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 7 01:07:12,7
true,54f4b923d662017c,TikTok,true,-3,9,4,Pop-Up,4,661db80bbbbc4861da7f75dd,3,3,4,4,3,4,3,5,No,alone,0,Mar 30 22:15:35,6
true,dccc335ee828b784,Instagram,true,2,87,5,SpotOverlay,5,6736aaf79268c6121b012a63,4,4,4,4,4,4,5,5,No,alone,2,Feb 27 18:36:40,5
true,a4a362639690718a,Facebook,true,-2,5,5,Vibration,7,66293ce3dba0764775195e58,4,4,4,4,4,4,5,6,No,alone,3,Mar 19 08:10:04,5
true,1c978d5449159b70,YouTube,true,0,24,4,Vibration,3,67a3c5e78c483a6d93114bb5,5,5,5,3,4,3,4,3,No,alone,1,Mar 16 09:15:02,4
true,f150caba3cf5c49b,Facebook,true,-3,385,5,Pop-Up,6,5d5407dc922257000153657f,3,4,3,4,3,3,4,7,No,alone,2,Mar 2 23:59:14,5
true,df439157e98b4b63,Instagram,true,-3,331,7,Pop-Up,5,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,2,Mar 29 23:21:19,7
true,a15ce124f80f1edd,TikTok,true,-2,92,5,Vibration,5,66c5fd9cd88ff2690f682cec,3,3,3,3,3,4,3,3,Yes,alone,3,Feb 26 16:43:41,6
true,1c978d5449159b70,YouTube,true,0,176,4,SpotOverlay,3,67a3c5e78c483a6d93114bb5,5,5,5,5,5,3,4,4,Yes,alone,1,Mar 23 06:55:21,4
true,d1bae55f60e92b62,TikTok,false,3,122,1,SpotOverlay,4,655f8d942652c2e7defdb816,5,5,5,5,5,3,1,1,Yes,alone,4,Apr 4 11:42:16,1
true,ea4a3cb381a8a56b,TikTok,true,-3,39,1,SpotOverlay,7,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,3,No,friends,2,Mar 22 07:00:25,1
true,cebc7f9bb01deaa2,TikTok,true,-2,10,2,Pop-Up,4,648746670a6ffb0022fdb933,4,4,4,4,4,3,2,6,Yes,alone,3,Mar 30 22:40:00,2
true,f9889e2e24552c95,YouTube,true,3,279,1,SpotOverlay,1,5dc0e5d927d0520845f47856,5,5,5,5,5,1,1,1,Yes,alone,7,Apr 6 19:34:31,1
true,1c978d5449159b70,,true,0,0,4,Pop-Up,9,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,No,alone,0,Mar 25 01:20:47,4
true,c24b8cfdc4eab9a8,YouTube,true,-3,139,1,SpotOverlay,9,5b68c9eb87af310001584803,5,5,5,5,5,2,1,1,No,alone,0,Mar 9 06:02:37,1
true,3219a95a52ce3a57,TikTok,true,-2,57,2,SpotOverlay,8,5ef39c45c154ff120c5e84b8,3,3,3,3,3,3,2,2,Yes,alone,4,Mar 13 06:48:06,2
true,df439157e98b4b63,TikTok,true,-3,148,7,SpotOverlay,3,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,0,Mar 30 04:02:14,7
true,0973376f433ebd68,Facebook,true,2,149,4,SpotOverlay,9,63d7d315ebf6c98c92c2a7a1,4,4,2,2,3,2,3,3,No,friends,2,Apr 2 02:48:23,6
true,c60b22dbf2c87ce0,,true,2,7,3,Pop-Up,3,,4,4,4,3,4,3,4,6,Yes,alone,0,Mar 21 20:21:23,2
true,241691210d262550,Instagram,true,0,51,4,Vibration,7,59900f959d487e0001ac3a8e,3,3,4,4,4,5,4,6,No,alone,3,Mar 27 20:25:55,4
true,5069d714c34fe3dd,Instagram,true,-3,104,2,SpotOverlay,5,56d7623f04c67d000c7b9de6,4,4,4,4,4,3,2,2,No,alone,0,Mar 23 09:58:39,2
true,6bfa869b2d919521,Facebook,true,-3,86,2,SpotOverlay,3,643918b7df602a9f3f3f66d7,5,5,4,2,3,3,1,3,No,alone,5,Feb 22 10:56:54,2
false,ffa23d43264b85ba,Instagram,true,0,135,5,SpotOverlay,7,5dbefec9f8e3f93a249ed94a,5,3,2,2,3,2,2,6,No,alone,8,Mar 29 15:01:02,5
true,1e3928489c89f0a2,TikTok,true,-3,0,1,Vibration,4,6709d766da2307f9438df9ee,5,5,5,5,5,3,5,7,No,friends,2,Mar 8 17:44:39,1
true,52c8f1970ce1f7ac,,true,-2,0,1,SpotOverlay,8,663a8c84b8e7c046d854c8dd,5,5,5,5,5,2,1,1,No,friends,7,Mar 16 23:35:13,1
true,1c978d5449159b70,,true,0,0,4,Pop-Up,1,67a3c5e78c483a6d93114bb5,4,4,4,3,3,4,4,4,Yes,alone,1,Apr 2 07:53:07,4
true,cebc7f9bb01deaa2,TikTok,true,-3,30,2,SpotOverlay,1,648746670a6ffb0022fdb933,4,4,4,4,4,4,2,6,Yes,alone,1,Apr 4 14:49:05,2
true,2c01d3880e4f8c4e,Instagram,true,-3,204,5,SpotOverlay,4,660b46f30e0078173c658320,5,5,5,2,3,3,1,1,No,alone,0,Mar 19 03:16:33,5
true,5073def25f18b254,Facebook,true,-3,18,6,SpotOverlay,6,5fe18e1c8929f0c2a41e43d8,4,4,4,4,4,3,5,6,No,alone,0,Apr 1 08:25:18,2
true,de30a2e1923a66b4,Instagram,false,1,12,5,Vibration,4,66f69dcc061074dacb886b52,4,4,4,4,4,4,5,5,Yes,alone,6,Mar 1 14:09:39,4
true,cdc8c1f09a2ed560,TikTok,true,-2,651,3,Vibration,8,674fd5c48fbde512501db186,4,4,4,4,4,3,2,5,No,alone,1,Mar 17 21:56:21,2
true,dbc2a036a5ebc12a,TikTok,true,-1,174,4,SpotOverlay,5,60c029faa1d9b671a584f3ca,4,3,3,3,4,3,6,3,No,alone,1,Mar 21 12:54:42,5
true,b2cae1de2f5e3d4f,Instagram,true,-1,0,5,Pop-Up,4,67768cb5c78ca6942d258211,4,4,5,5,5,4,5,6,No,alone,4,Feb 27 11:37:08,6
true,d55410e332005411,,true,-2,24,2,SpotOverlay,3,6416533bd4ee6639c3df6040,5,4,4,4,4,4,4,7,No,friends,3,Mar 15 10:02:09,1
true,d1bae55f60e92b62,,true,-1,57,3,Vibration,6,655f8d942652c2e7defdb816,4,4,4,4,4,2,2,3,Yes,friends,7,Mar 29 21:49:46,3
true,1c978d5449159b70,,true,0,12,4,Pop-Up,6,67a3c5e78c483a6d93114bb5,5,4,4,4,4,3,4,4,No,alone,1,Mar 19 23:44:46,4
true,f7e8cd99fdc08f02,InfiniteScape,false,2,37,4,Pop-Up,3,67366fdf3695cee0c68c6339,5,5,5,5,5,3,3,3,Yes,friends,5,Feb 26 13:45:19,4
true,6ec5b6bd66b39883,Facebook,true,-3,177,3,SpotOverlay,7,676749381fe84453ec46e9b8,4,5,4,4,4,4,3,2,No,friends,1,Mar 18 21:08:42,2
true,e2a5a2b88607aafa,,false,-3,37,4,SpotOverlay,6,660ff598a3391e9b7d8feab4,4,5,4,4,4,4,5,6,Yes,alone,5,Mar 21 16:01:29,1
false,1c978d5449159b70,,true,0,8,4,Vibration,5,67a3c5e78c483a6d93114bb5,3,3,3,3,3,3,4,4,No,alone,5,Mar 13 23:52:58,4
true,1e3928489c89f0a2,,false,1,6,4,Vibration,3,6709d766da2307f9438df9ee,5,5,5,5,5,2,3,2,Yes,friends,2,Mar 3 10:39:42,3
true,a6156ef9c7de69fd,Facebook,true,-3,66,6,Vibration,4,6658d06ebb57e6360147fbd6,4,4,3,2,4,4,5,6,Yes,friends,6,Mar 23 14:36:24,6
true,ac18dc2eff203d35,,true,-3,156,4,SpotOverlay,8,,5,5,5,1,1,5,5,6,No,alone,0,Mar 10 00:46:32,7
true,ed14d957718ea4a9,Facebook,true,-1,0,5,Pop-Up,9,6654ec982cb90af6e8bc7219,5,5,5,5,4,3,4,6,Yes,alone,6,Apr 3 10:00:18,3
true,c2f417e8f8162990,YouTube,true,-3,2,4,Vibration,6,5ef78f819d93424af2af742b,5,5,4,5,4,4,3,2,No,alone,2,Mar 7 06:13:54,5
true,d1bae55f60e92b62,TikTok,true,0,25,6,Pop-Up,2,655f8d942652c2e7defdb816,5,5,5,5,5,3,7,7,No,alone,1,Apr 1 15:10:42,7
true,c2d365aac195d4c5,,true,-1,363,6,Pop-Up,5,607a7b7d300ce256f51706bd,4,4,4,4,4,4,6,7,Yes,friends,3,Mar 9 23:54:26,5
true,a15ce124f80f1edd,TikTok,true,-3,38,7,Pop-Up,9,66c5fd9cd88ff2690f682cec,1,1,1,1,1,3,7,7,Yes,alone,4,Mar 23 00:53:02,7
true,0620cdef0ecd0e8d,,true,0,56,7,Pop-Up,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,No,alone,0,Mar 24 00:00:05,7
true,cdc8c1f09a2ed560,TikTok,true,0,34,3,Vibration,6,674fd5c48fbde512501db186,4,4,4,4,4,4,5,6,No,alone,1,Mar 17 19:23:44,3
true,53280d557dbb6f74,Facebook,true,-2,33,3,Pop-Up,3,66d1a7a177452f9dc664c908,4,4,4,2,2,4,3,4,Yes,alone,0,Feb 21 17:30:24,5
true,154655c18685a337,,false,1,22,6,SpotOverlay,5,654f89d4924d0d5a050f375d,2,2,4,2,2,4,6,5,Yes,friends,7,Mar 18 14:21:49,6
true,e2e491f49b6f9798,,true,-3,1,3,SpotOverlay,3,5ad3bfc75b53cb0001f35839,5,5,4,4,4,4,6,7,No,alone,1,Apr 7 16:20:07,5
true,f7e8cd99fdc08f02,,true,-2,0,7,Vibration,1,67366fdf3695cee0c68c6339,4,5,5,2,3,5,4,3,Yes,alone,3,Mar 1 11:40:42,6
true,f150caba3cf5c49b,Instagram,true,-3,535,6,Pop-Up,7,5d5407dc922257000153657f,4,4,3,4,4,3,6,7,No,friends,3,Mar 18 06:56:28,5
true,b8ff31f9392741e0,Instagram,true,-3,36,4,SpotOverlay,3,6761e961a019a707f32b9bb9,4,4,3,3,3,3,5,3,No,alone,8,Feb 24 13:12:17,6
true,d1bae55f60e92b62,TikTok,true,-3,158,1,SpotOverlay,9,655f8d942652c2e7defdb816,5,5,5,5,5,3,1,1,No,alone,3,Apr 5 01:22:41,1
true,0fe191f9ca231157,Facebook,true,-3,61,4,SpotOverlay,3,665629a30c7e3f40e8f3d1d5,4,3,3,4,4,4,3,6,Yes,alone,1,Mar 17 14:31:27,2
true,ad17efec2eb80923,TikTok,true,-1,22,2,SpotOverlay,7,6659e2efdb732dbd7f707a98,2,1,2,2,2,2,3,1,No,alone,5,Mar 3 05:18:04,4
true,f4ff9d496a136e10,,true,-2,1,3,Vibration,4,5edeea354d54cb1a825aa8f9,5,5,4,5,5,3,3,1,Yes,friends,6,Feb 20 23:38:03,3
true,049c7178003e369c,YouTube,true,3,75,1,Vibration,1,678ce1ebd56c85701ebce209,5,5,5,5,5,1,1,1,Yes,alone,5,Mar 24 16:02:39,1
true,bff82403849f47f1,TikTok,true,-3,102,3,Vibration,8,672a56a48f56810ca01f305c,4,4,4,4,4,2,3,3,No,friends,2,Mar 22 00:41:11,3
true,0973376f433ebd68,Facebook,true,-1,33,6,Vibration,9,63d7d315ebf6c98c92c2a7a1,2,2,2,2,2,3,3,3,No,alone,2,Apr 5 03:52:03,7
true,f9889e2e24552c95,,true,3,1,2,Vibration,8,5dc0e5d927d0520845f47856,4,4,4,4,4,3,2,5,Yes,alone,3,Apr 4 18:09:44,1
true,afd5b35c5b27f878,,true,-3,0,6,Vibration,4,5dea9fb3cb53ca1cda9f6116,4,5,5,5,5,3,7,6,Yes,alone,0,Apr 5 14:51:50,6
true,78222f704dd138b3,YouTube,true,-3,4,6,Pop-Up,6,673e1365dd4456c908190114,4,5,4,4,4,4,3,7,No,alone,3,Mar 4 20:40:56,3
true,d4bc23e63dbda297,,true,-2,23,2,SpotOverlay,1,6750bac54816fc7028a10a46,5,3,5,3,4,3,2,2,No,alone,0,Mar 31 15:57:20,1
true,992c116947fc53c3,YouTube,true,-3,6,6,Pop-Up,2,676998e4f6daae6e1a643595,4,4,4,2,2,4,5,5,Yes,alone,3,Mar 9 08:26:30,4
true,c185980bb3e6f5f6,Instagram,true,-2,11,4,Pop-Up,7,63cedafa29d08471b828a96a,4,4,4,3,3,3,4,5,Yes,alone,2,Feb 24 00:57:27,5
true,4c7d4983df0824f3,Facebook,true,-2,1897,6,Vibration,4,67b01f249acb8dfd481591e2,5,5,3,5,5,5,6,6,No,friends,2,Mar 31 19:54:17,6
true,6ec5b6bd66b39883,Facebook,true,-1,0,4,SpotOverlay,4,676749381fe84453ec46e9b8,4,3,3,3,3,3,3,3,No,alone,1,Mar 15 09:15:16,2
true,de30a2e1923a66b4,TikTok,true,-1,18,3,SpotOverlay,6,66f69dcc061074dacb886b52,4,4,5,4,4,3,4,4,No,alone,3,Feb 26 15:12:18,5
true,bf6bad829e2d24de,Facebook,true,-1,24,4,SpotOverlay,6,6658b1babc17230af657c303,4,3,3,2,3,3,4,4,No,alone,4,Mar 14 08:35:13,4
true,f4ff9d496a136e10,TikTok,true,-1,66,3,Pop-Up,2,5edeea354d54cb1a825aa8f9,4,4,4,4,4,2,3,3,No,alone,6,Feb 21 06:06:07,2
true,f4019f07ee8f6fbf,,true,-1,32,5,Vibration,7,673bd765ee70ef05996bfede,5,5,4,4,4,3,4,5,Yes,friends,3,Mar 9 08:36:35,3
true,ac2d2d9a8eeb5c7b,TikTok,true,-3,4,4,Pop-Up,2,67646659b6ab85cd552decf1,4,4,4,4,4,3,3,5,No,alone,0,Mar 2 22:58:30,4
true,00d791c49668d482,Facebook,true,-3,1211,6,Pop-Up,3,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,4,5,6,No,alone,1,Mar 30 08:41:59,6
true,0973376f433ebd68,Facebook,true,1,0,5,Pop-Up,7,63d7d315ebf6c98c92c2a7a1,4,4,2,2,2,3,3,3,No,alone,3,Apr 6 02:23:20,5
true,3219a95a52ce3a57,TikTok,true,1,3,7,Pop-Up,2,5ef39c45c154ff120c5e84b8,4,3,1,1,1,4,7,7,No,alone,2,Mar 10 16:06:15,7
true,75be7063b4d3b202,TikTok,true,-3,11,4,Vibration,5,60c1027492de3b44ad9cb833,5,5,5,5,5,4,4,4,Yes,alone,0,Mar 31 01:45:03,4
true,1c978d5449159b70,,true,0,12,4,Pop-Up,1,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,Yes,alone,1,Apr 4 07:43:43,4
true,3219a95a52ce3a57,TikTok,true,2,12,7,Vibration,3,5ef39c45c154ff120c5e84b8,3,3,1,1,1,4,7,7,Yes,alone,3,Mar 10 17:49:17,7
true,d379e92554fbfe5e,Facebook,true,-2,5,3,Pop-Up,6,66847cc7c67232fae11af5b3,4,4,5,5,5,3,5,6,No,friends,6,Feb 20 05:20:04,3
true,6ac766ec0787d32b,,false,2,25,4,Vibration,3,63d1957ba19644f6c749c001,4,3,4,4,4,3,5,4,Yes,friends,4,Mar 13 18:09:13,4
true,78e6da1213a27a09,,true,2,1,5,SpotOverlay,6,66eddcfe67e927db6f0a4768,3,3,3,3,5,4,3,6,Yes,alone,4,Feb 27 09:34:42,3
true,52c8f1970ce1f7ac,YouTube,true,0,89,3,Pop-Up,1,663a8c84b8e7c046d854c8dd,5,5,5,5,4,4,4,3,No,alone,4,Mar 19 09:06:39,4
true,0620cdef0ecd0e8d,,true,0,14,7,SpotOverlay,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 20 01:44:00,7
true,f4ff9d496a136e10,Facebook,false,0,604,5,Vibration,1,5edeea354d54cb1a825aa8f9,2,3,3,2,3,4,6,2,Yes,friends,0,Feb 23 19:17:22,6
true,df439157e98b4b63,TikTok,true,-3,3165,7,Pop-Up,7,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,2,Apr 6 01:34:10,7
true,38ecabba4e13f933,,false,-2,193,5,SpotOverlay,3,62df0a2b7302265dcb0b7c58,4,4,4,5,5,3,3,4,No,alone,1,Feb 28 11:29:42,4
true,4f6528cad7d22ddf,TikTok,true,-1,38,4,SpotOverlay,6,67461d8bda44253bd6e2d689,3,3,3,3,4,4,5,4,No,alone,3,Feb 23 20:53:59,4
true,b1184b7c3d753479,Facebook,true,-2,53,5,SpotOverlay,2,5cc020d5159f790017bee28b,5,5,5,2,2,3,2,2,Yes,alone,8,Apr 4 12:02:22,3
true,3219a95a52ce3a57,TikTok,true,-1,25,3,Vibration,6,5ef39c45c154ff120c5e84b8,3,3,3,3,3,3,3,3,No,alone,0,Mar 10 01:26:50,2
true,5069d714c34fe3dd,Instagram,true,-3,0,5,SpotOverlay,9,56d7623f04c67d000c7b9de6,4,4,4,4,4,4,4,2,No,alone,0,Mar 23 21:52:03,5
true,29a2c30f8271d88b,Facebook,true,-3,9,1,Vibration,9,60c8467d9872c0d83f695499,5,5,5,3,5,1,1,4,No,alone,10,Mar 15 22:30:55,1
true,b1184b7c3d753479,Facebook,true,-3,9,6,Vibration,7,5cc020d5159f790017bee28b,5,5,5,2,4,4,5,4,Yes,alone,8,Apr 4 03:56:33,6
true,c24b8cfdc4eab9a8,YouTube,true,-3,8,1,Vibration,4,5b68c9eb87af310001584803,5,5,5,5,5,5,1,1,No,alone,0,Mar 9 18:41:06,1
true,63cff50f3c773ef6,YouTube,true,-2,120,1,Pop-Up,4,652ebf9490189b8b57f1ce35,5,1,5,5,5,3,1,5,No,alone,3,Feb 27 17:48:01,1
true,d4bc23e63dbda297,TikTok,true,-3,11,4,Vibration,7,6750bac54816fc7028a10a46,4,4,4,4,4,3,4,5,No,alone,1,Mar 18 22:19:48,5
true,68f8d3ccbccaa9b6,YouTube,true,1,49,6,Vibration,4,Luca-Maxim Meinhardt,4,4,4,4,4,3,6,5,Yes,alone,6,Apr 6 16:24:52,6
true,1c978d5449159b70,Instagram,true,0,49,4,SpotOverlay,6,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,No,alone,1,Apr 6 20:44:39,4
true,0620cdef0ecd0e8d,,true,0,0,7,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 18 07:56:46,7
true,c97dd3a8e09974b1,Facebook,true,3,61,1,SpotOverlay,7,62da5ffdd666bd90db19b4e9,4,4,4,4,4,2,1,7,No,alone,2,Mar 3 08:03:31,2
true,63cff50f3c773ef6,,true,-3,1,7,Vibration,1,652ebf9490189b8b57f1ce35,5,5,5,5,2,5,4,4,Yes,alone,0,Feb 25 10:23:27,1
true,dccc335ee828b784,Instagram,true,2,0,5,Pop-Up,4,6736aaf79268c6121b012a63,4,4,4,4,4,4,4,4,No,alone,4,Feb 26 16:57:51,5
true,03451b75f149ca36,TikTok,true,-2,3,5,SpotOverlay,3,6763ad169c28727881cabe7f,4,4,4,4,4,3,4,4,No,alone,0,Mar 23 15:16:39,4
true,ea4a3cb381a8a56b,TikTok,true,-3,46,1,Vibration,7,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,2,No,alone,1,Mar 23 03:18:04,1
true,e2e491f49b6f9798,,true,-2,6,4,SpotOverlay,4,5ad3bfc75b53cb0001f35839,4,4,4,5,4,4,6,6,No,friends,2,Apr 7 09:27:02,4
true,6ac766ec0787d32b,,false,0,15,6,Pop-Up,5,63d1957ba19644f6c749c001,3,3,3,1,2,4,6,5,Yes,alone,3,Mar 15 12:51:28,6
true,a4a362639690718a,,true,-2,0,5,Pop-Up,3,66293ce3dba0764775195e58,4,4,4,3,4,4,4,3,Yes,alone,2,Mar 13 10:01:09,3
true,e57ed49de6df5f30,Facebook,true,-2,6,5,Pop-Up,8,595a52b2e05ca8000133f5d0,3,4,4,3,3,2,5,5,No,alone,7,Mar 3 00:19:46,5
true,ac2d2d9a8eeb5c7b,TikTok,false,3,182,7,Vibration,9,67646659b6ab85cd552decf1,5,5,5,5,5,5,7,7,No,friends,10,Mar 5 19:32:27,7
true,cdc8c1f09a2ed560,TikTok,true,-2,28,4,Pop-Up,7,674fd5c48fbde512501db186,4,4,4,4,4,3,3,6,No,friends,2,Mar 21 19:26:47,3
true,bff82403849f47f1,TikTok,true,-3,234,3,Pop-Up,4,672a56a48f56810ca01f305c,4,4,4,4,4,3,4,3,No,friends,5,Mar 20 18:41:22,4
true,f4ff9d496a136e10,TikTok,true,-3,253,3,Vibration,1,5edeea354d54cb1a825aa8f9,4,4,4,4,4,2,3,3,Yes,friends,5,Feb 24 21:02:32,2
true,56c23ab894f6c1bc,TikTok,true,-1,12,4,Vibration,7,679a0366c8793f4845badfd6,4,4,5,5,5,3,3,3,No,alone,6,Mar 5 02:25:35,5
true,1c978d5449159b70,,true,0,90,4,SpotOverlay,3,67a3c5e78c483a6d93114bb5,5,5,5,3,3,4,4,4,Yes,alone,0,Apr 2 18:01:54,4
true,f4019f07ee8f6fbf,Facebook,true,3,0,1,Vibration,5,673bd765ee70ef05996bfede,5,4,5,5,5,1,1,1,Yes,friends,9,Feb 27 02:41:13,1
true,ac2d2d9a8eeb5c7b,TikTok,true,-3,42,4,Vibration,5,67646659b6ab85cd552decf1,5,5,5,2,4,3,2,3,No,alone,0,Mar 2 20:07:14,4
true,db17676fd20fd34a,,true,-3,0,3,Pop-Up,5,6659f68e2b387f043c276d92,4,5,5,5,5,5,1,7,Yes,friends,1,Mar 16 20:32:02,1
true,a15ce124f80f1edd,TikTok,true,-2,71,1,SpotOverlay,5,66c5fd9cd88ff2690f682cec,5,5,5,1,1,1,1,1,Yes,alone,4,Mar 19 16:44:58,1
true,154655c18685a337,Instagram,true,-1,93,4,SpotOverlay,5,654f89d4924d0d5a050f375d,4,4,4,4,4,2,3,3,No,friends,5,Mar 15 09:02:05,3
true,de30a2e1923a66b4,TikTok,true,-2,32,4,Vibration,7,66f69dcc061074dacb886b52,4,4,4,3,4,2,3,5,No,alone,3,Feb 26 15:31:29,5
true,f4ff9d496a136e10,TikTok,true,0,25,4,SpotOverlay,2,5edeea354d54cb1a825aa8f9,4,4,4,4,4,3,4,4,No,friends,2,Feb 23 00:08:26,4
true,12d2ce846dc9e7c9,Facebook,true,2,20,4,Vibration,5,5ec45929c1172f33f0a9d331,4,4,4,4,4,4,4,5,Yes,alone,0,Mar 25 10:34:16,5
true,b1184b7c3d753479,Facebook,true,2,1336,2,Pop-Up,2,5cc020d5159f790017bee28b,5,5,5,4,4,4,2,1,Yes,alone,7,Apr 6 18:48:14,2
true,dbc2a036a5ebc12a,TikTok,true,-1,12,5,Pop-Up,5,60c029faa1d9b671a584f3ca,3,3,3,3,4,4,6,6,No,alone,1,Mar 23 18:56:20,4
true,3219a95a52ce3a57,TikTok,true,-2,12,7,Vibration,7,5ef39c45c154ff120c5e84b8,3,3,3,3,3,3,7,7,No,alone,1,Mar 11 05:56:55,7
true,f4ff9d496a136e10,,true,-3,170,2,SpotOverlay,1,5edeea354d54cb1a825aa8f9,4,4,4,4,4,2,3,2,Yes,friends,4,Feb 25 21:53:06,2
true,de30a2e1923a66b4,,false,0,1,4,Pop-Up,5,66f69dcc061074dacb886b52,4,4,4,4,4,3,4,4,Yes,alone,3,Mar 1 13:46:30,4
true,2c01d3880e4f8c4e,,true,-3,0,3,Vibration,6,660b46f30e0078173c658320,3,3,3,3,3,3,4,4,Yes,alone,0,Mar 18 23:57:03,2
true,dccc335ee828b784,Instagram,true,2,29,5,SpotOverlay,4,6736aaf79268c6121b012a63,4,4,4,4,4,4,5,5,No,alone,2,Feb 28 09:26:14,5
true,34f5283446a28409,Facebook,true,-2,28,6,Vibration,3,6746a9ccaebffc616adf8386,4,4,4,4,4,5,6,7,No,friends,1,Mar 15 10:56:21,5
true,dccc335ee828b784,Facebook,true,2,34,6,Vibration,6,6736aaf79268c6121b012a63,4,4,4,4,4,4,6,6,No,alone,2,Feb 25 21:56:18,6
true,dbc2a036a5ebc12a,TikTok,true,-3,3326,5,Vibration,9,60c029faa1d9b671a584f3ca,4,4,3,3,4,3,6,6,No,alone,0,Mar 20 00:37:45,5
true,68f8d3ccbccaa9b6,YouTube,true,-1,8,6,Pop-Up,7,Luca-Maxim Meinhardt,4,4,3,3,4,2,6,5,No,alone,8,Apr 5 03:29:28,6
true,e2a5a2b88607aafa,,false,0,0,4,Pop-Up,2,660ff598a3391e9b7d8feab4,5,5,3,4,5,4,7,6,Yes,alone,3,Mar 21 07:37:47,2
true,f4ff9d496a136e10,,true,-1,244,3,SpotOverlay,1,5edeea354d54cb1a825aa8f9,4,4,4,4,4,3,3,3,Yes,alone,3,Feb 26 23:11:22,4
true,154655c18685a337,,false,1,4,5,Pop-Up,7,654f89d4924d0d5a050f375d,3,4,3,3,3,2,4,4,No,friends,6,Mar 17 16:25:24,5
true,16052d7180895a7f,Instagram,true,-3,34,5,SpotOverlay,4,67768d5e8b0341abb0f7ef1f,4,5,2,2,4,4,6,2,No,friends,3,Feb 27 08:56:58,6
